Associated Dates,Spend,Revenue,Visits,Impressions,Clicks,Conversions,Pageviews,Unique Visitors,UPO,Campaign Category,Ad Group,Ad Name,Last Touch Channel,Size,Color,Device,Subchannel,Campaign Name,Retail Tier,Retail Campaign Type,Video Spend,Video Impressions,Link Clicks,Engagements,Video Views,Video Completions
8/23/2020,1,1.77,1929,0,1,0,6315,1546,1.7,General,Women's Clothing,Beanie Hat,Video,XL,Green,Tablet,video-prospecting,,,,1,13382,1,1,506,1085
8/23/2020,1,2.5,940,99644,1,0,5143,773,2.4,General,Women's Clothing,Women's Boots,Email,XXL,White,Mobile,affiliates,,,,0,0,0,0,0,0
8/24/2020,193.6778824,531.98,1718,7666,1,253.7808341,8502,1410,2.6,General,Men's Clothing,Denim Jeans,Other,XL,Green,Mobile,other,,,,0,0,0,0,0,0
8/24/2020,209.5533125,571.01,707,52264,1,0,4083,666,1.1,General,Outerwear,Workwear Pants,Other,XL,White,Mobile,other,,,,0,0,0,0,0,0
8/24/2020,466.6035302,884.5,551,20069,1,0,2024,540,2.4,General,Women's Clothing,Denim Jeans,Paid Search,L,Red,Desktop,paidsearch-retail,,,,0,0,0,0,0,0
8/24/2020,435.2353744,875.76,1452,77554,404,0,4468,1263,1.1,General,Outerwear,Men's Jacket,Social Media,L,Black,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
8/24/2020,1,2.05,1111,0,881,0,5573,1064,2.1,General,Women's Clothing,Workwear Pants,Email,S,Blue,Desktop,affiliates,,,,0,0,0,0,0,0
8/24/2020,1,3.28,1574,18956,433,148.9505709,3944,1509,1.1,General,Women's Clothing,Denim Jeans,Other,XL,Yellow,Desktop,other,,,,0,0,0,0,0,0
8/24/2020,1,3.17,772,0,37,0,3183,749,1.5,General,Outerwear,Denim Jeans,Display,XXL,White,Mobile,display-retargeting,,,,0,0,0,0,0,0
8/24/2020,773.5856112,2023.03,512,0,1443,418.9851444,1224,453,1.2,General,Accessories,Denim Jeans,Email,M,Blue,Desktop,affiliates,,,,0,0,0,0,0,0
8/24/2020,1,1.71,1338,0,1,42.40576376,4451,1270,2.5,General,Women's Clothing,Men's Jacket,Email,XL,Yellow,Desktop,affiliates,,,,0,0,0,0,0,0
8/24/2020,782.1383483,1612.14,2016,5437,637,0,11560,1962,1.2,General,Men's Clothing,Workwear Pants,Paid Search,XL,Red,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
8/24/2020,1,1.81,2411,16896,415,0,9617,2376,2.5,General,Women's Clothing,Hooded Sweatshirt,Video,XXL,White,Tablet,video-branding,,,,313.8221205,1,288,1,1,1666
8/24/2020,1,2.14,532,0,1,0,1557,496,1.6,General,Accessories,Hooded Sweatshirt,Email,L,Red,Tablet,affiliates,,,,0,0,0,0,0,0
8/24/2020,1,2.68,2030,0,8,0,6809,1711,1.6,General,Women's Clothing,Workwear Pants,Video,XL,Yellow,Desktop,video-branding,,,,680.6109237,876,279,380,161,110
8/24/2020,638.7577093,2097.29,1477,38987,1,10.62450554,4385,1227,1.2,General,Accessories,Men's Jacket,Video,XXL,White,Tablet,video-branding,,,,1,1,65,54,1,1
8/24/2020,36.71727015,61.77,1246,0,268,0,4066,1067,1.4,General,Women's Clothing,Women's Boots,Paid Search,M,Blue,Desktop,paidsearch-brand,,,,0,0,0,0,0,0
8/24/2020,1,3.03,722,8885,1,63.94359091,2567,692,2.8,General,Accessories,Denim Jeans,Display,XL,Blue,Mobile,display-prospecting,,,,0,0,0,0,0,0
8/24/2020,1,2.78,783,0,1,0,4402,643,3,General,Accessories,Men's Jacket,Social Media,L,Blue,Mobile,paidsocial-prospecting,,,,0,0,0,0,0,0
8/24/2020,1,2.21,978,0,1,393.9037414,2603,833,1.7,General,Accessories,Workwear Pants,Other,L,Blue,Desktop,other,,,,0,0,0,0,0,0
8/24/2020,1,2.61,528,0,214,22.89313333,1270,485,2.6,General,Outerwear,Women's Boots,Email,XXL,Yellow,Tablet,affiliates,,,,0,0,0,0,0,0
8/24/2020,139.6339175,407.12,1319,0,1,0,3013,1248,1,General,Outerwear,Beanie Hat,Other,M,Blue,Tablet,other,,,,0,0,0,0,0,0
8/24/2020,262.6659759,916.53,1952,0,741,0,8049,1944,1.8,General,Accessories,Women's Boots,Paid Search,S,Yellow,Tablet,paidsearch-retail,,,,0,0,0,0,0,0
8/24/2020,1539.584579,4968.25,1980,0,1,0,6030,1865,1.3,General,Men's Clothing,Hooded Sweatshirt,Display,XXL,Black,Tablet,display-retargeting,,,,0,0,0,0,0,0
8/24/2020,1,2.32,1793,32563,1,0,5301,1526,3,General,Outerwear,Beanie Hat,Display,XXL,White,Tablet,display-retargeting,,,,0,0,0,0,0,0
8/24/2020,314.1978736,668.81,1667,62964,1071,227.4632252,6426,1415,1.3,General,Men's Clothing,Men's Jacket,Paid Search,M,Red,Mobile,paidsearch-brand,,,,0,0,0,0,0,0
8/24/2020,495.9782869,780.51,788,23417,1,322.189128,3876,748,2.4,General,Men's Clothing,Hooded Sweatshirt,Display,M,Black,Desktop,display-prospecting,,,,0,0,0,0,0,0
8/24/2020,1,3.37,687,49638,196,0,2485,648,2.8,General,Accessories,Women's Boots,Other,XL,Red,Tablet,other,,,,0,0,0,0,0,0
8/24/2020,1312.533187,3085.71,2099,1939,262,0,9486,1903,2.5,General,Accessories,Hooded Sweatshirt,Email,M,Yellow,Tablet,affiliates,,,,0,0,0,0,0,0
8/25/2020,630.2833091,2177.08,2467,0,1,163.8580831,7674,2010,1.9,General,Accessories,Men's Jacket,Paid Search,XXL,Black,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
8/25/2020,1,3.12,539,0,83,0,2769,434,2.5,General,Outerwear,Denim Jeans,Paid Search,S,Yellow,Tablet,paidsearch-retail,,,,0,0,0,0,0,0
8/25/2020,1,2.39,877,52134,241,21.53542781,4881,857,1.5,General,Men's Clothing,Men's Jacket,Other,XL,Blue,Desktop,other,,,,0,0,0,0,0,0
8/25/2020,1,3.06,1417,0,1396,0,6027,1347,2.5,General,Accessories,Workwear Pants,Display,XL,Red,Desktop,display-retargeting,,,,0,0,0,0,0,0
8/25/2020,357.8171673,826.69,929,37397,1,179.1192081,4812,834,1.1,General,Outerwear,Men's Jacket,Email,M,Black,Mobile,affiliates,,,,0,0,0,0,0,0
8/25/2020,624.3313372,1525.46,1793,0,1,0,10531,1732,1.1,General,Women's Clothing,Denim Jeans,Video,M,Yellow,Desktop,video-branding,,,,1106.360029,70000,238,1,446,231
8/25/2020,518.3415202,1219.01,1608,2043,1,79.58636743,6821,1419,2.6,General,Outerwear,Men's Jacket,Other,L,White,Tablet,other,,,,0,0,0,0,0,0
8/25/2020,549.8169343,1878.14,1407,0,1031,0,8063,1259,1.7,General,Accessories,Women's Boots,Social Media,M,Yellow,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
8/25/2020,1,2.08,2207,19934,928,461.3013089,5837,1851,2.5,General,Outerwear,Men's Jacket,Paid Search,S,Yellow,Desktop,paidsearch-retailpmax,,,,0,0,0,0,0,0
8/26/2020,1,3.02,706,0,1,0,1531,667,1.6,General,Outerwear,Denim Jeans,Social Media,XXL,Green,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
8/26/2020,1,3.12,1002,61510,1,176.8434379,2634,833,2.4,General,Accessories,Beanie Hat,Paid Search,L,Red,Mobile,paidsearch-nonbrand,,,,0,0,0,0,0,0
8/26/2020,1,2.18,1063,0,1,118.0248352,3354,908,2.7,General,Accessories,Workwear Pants,Social Media,S,White,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
8/26/2020,319.0770249,579.71,1282,0,1,371.7568451,5003,1153,1.1,General,Outerwear,Workwear Pants,Social Media,XL,Yellow,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
8/26/2020,1,2.06,1927,64933,1,0,11387,1875,1.6,General,Outerwear,Beanie Hat,Display,XXL,Green,Tablet,display-retargeting,,,,0,0,0,0,0,0
8/26/2020,390.3031391,748.74,2346,0,1,0,7369,2088,2.7,General,Accessories,Men's Jacket,Display,L,White,Mobile,display-retargeting,,,,0,0,0,0,0,0
8/26/2020,1047.739165,1792.63,1695,0,1,153.3554774,4990,1638,2.5,General,Outerwear,Women's Boots,Video,XL,Green,Tablet,video-prospecting,,,,439.1355723,34918,1,495,1186,1260
8/26/2020,124.8017714,408.72,2208,0,721,0,7923,1799,1.6,General,Accessories,Workwear Pants,Display,XL,Blue,Mobile,display-retargeting,,,,0,0,0,0,0,0
8/26/2020,1,3.32,2038,0,1,0,5248,1731,2.7,General,Women's Clothing,Denim Jeans,Email,M,Green,Tablet,affiliates,,,,0,0,0,0,0,0
8/26/2020,1,3.12,1269,0,377,0,3492,1032,1.7,General,Men's Clothing,Hooded Sweatshirt,Video,L,Yellow,Tablet,video-branding,,,,1,1,958,285,877,272
8/26/2020,1,2.92,1613,0,150,0,4318,1495,1.2,General,Men's Clothing,Denim Jeans,Other,XL,Red,Tablet,other,,,,0,0,0,0,0,0
8/26/2020,1,1.6,682,0,1,167.5028641,4078,566,2.4,General,Outerwear,Men's Jacket,Display,XL,Yellow,Tablet,display-retargeting,,,,0,0,0,0,0,0
8/26/2020,164.9651721,506.96,2184,0,1,0,4414,2126,2.9,General,Women's Clothing,Denim Jeans,Video,M,Yellow,Mobile,video-prospecting,,,,1,1,1,1,345,1491
8/26/2020,1,2.6,1805,90348,373,274.2801627,7401,1777,1.4,General,Accessories,Women's Boots,Email,XL,Red,Mobile,affiliates,,,,0,0,0,0,0,0
8/26/2020,1036.407525,3199.09,513,0,1,0,2292,501,2,General,Outerwear,Men's Jacket,Paid Search,L,Green,Desktop,paidsearch-retailpmax,,,,0,0,0,0,0,0
8/26/2020,1,2.06,1973,0,1,0,7953,1911,1.7,General,Men's Clothing,Women's Boots,Video,XXL,White,Desktop,video-branding,,,,914.6958757,25767,1,1,242,1
8/26/2020,494.497849,1692.57,647,0,1,267.4586251,2597,631,1.3,General,Women's Clothing,Denim Jeans,Display,S,Black,Desktop,display-retargeting,,,,0,0,0,0,0,0
8/26/2020,230.9362391,688.69,1270,50680,583,119.4999401,7206,1229,2.5,General,Outerwear,Hooded Sweatshirt,Social Media,XXL,Blue,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
8/26/2020,517.3883966,1778.22,2210,42173,1,180.1075697,9838,2072,2.8,General,Women's Clothing,Beanie Hat,Display,M,Blue,Desktop,display-prospecting,,,,0,0,0,0,0,0
8/26/2020,1,2.72,2159,0,161,209.6805825,11112,2093,1.2,General,Accessories,Women's Boots,Paid Search,L,Blue,Mobile,paidsearch-retailpmax,,,,0,0,0,0,0,0
8/26/2020,1,3.48,1097,125436,50,0,5999,1027,2.7,General,Outerwear,Beanie Hat,Display,XXL,Red,Tablet,display-retargeting,,,,0,0,0,0,0,0
8/26/2020,1,2.96,1780,0,805,0,8734,1444,2.7,General,Men's Clothing,Hooded Sweatshirt,Social Media,S,Red,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
8/26/2020,312.1181985,627.36,988,98671,1080,0,4005,792,1,General,Women's Clothing,Beanie Hat,Display,XL,White,Mobile,display-prospecting,,,,0,0,0,0,0,0
8/26/2020,1,3.23,2168,0,1,438.1220943,5311,1851,1.1,General,Accessories,Men's Jacket,Display,M,Red,Mobile,display-prospecting,,,,0,0,0,0,0,0
8/27/2020,1,2.47,1558,57179,188,277.2501853,3369,1425,2.5,General,Outerwear,Women's Boots,Social Media,XL,Blue,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
8/27/2020,1,1.53,1044,23099,227,4.671052486,4476,902,2,General,Outerwear,Men's Jacket,Social Media,L,Red,Mobile,paidsocial-branding,,,,0,0,0,0,0,0
8/27/2020,1,2.62,1655,94804,561,0,4517,1381,1.7,General,Women's Clothing,Denim Jeans,Video,XL,Yellow,Desktop,video-branding,,,,655.8414164,23058,1,221,1,700
8/27/2020,1,3.2,1418,8700,1,0,5332,1309,1.2,General,Men's Clothing,Women's Boots,Email,XL,Green,Desktop,affiliates,,,,0,0,0,0,0,0
8/27/2020,1,3.04,2464,0,1,19.35163519,5697,2350,2.8,General,Men's Clothing,Women's Boots,Display,M,Yellow,Desktop,display-retargeting,,,,0,0,0,0,0,0
8/27/2020,602.1980817,1464.38,1296,0,1303,0,3565,1167,2.7,General,Accessories,Workwear Pants,Video,M,White,Tablet,video-branding,,,,290.3372672,89933,1,1,1,1508
8/27/2020,1533.127317,3125.07,1618,42083,1,117.1351878,6263,1411,2.8,General,Women's Clothing,Workwear Pants,Other,XL,Blue,Desktop,other,,,,0,0,0,0,0,0
8/27/2020,1,2.66,1392,32945,350,258.65666,5104,1386,1.3,General,Outerwear,Beanie Hat,Email,L,Blue,Mobile,affiliates,,,,0,0,0,0,0,0
8/27/2020,1,2.58,1926,0,712,290.0828668,6155,1675,1.3,General,Accessories,Workwear Pants,Paid Search,S,White,Tablet,paidsearch-local,,,,0,0,0,0,0,0
8/27/2020,1016.935133,3481.4,1274,54367,158,0,7423,1132,2.9,General,Women's Clothing,Workwear Pants,Display,M,Black,Desktop,display-prospecting,,,,0,0,0,0,0,0
8/27/2020,1,3.46,577,114049,1,5.472265041,3090,508,2.7,General,Outerwear,Men's Jacket,Video,M,Green,Mobile,video-branding,,,,1,1,526,1,429,1240
8/27/2020,1,2.51,1815,25439,1,306.6455927,8812,1759,1.2,General,Women's Clothing,Men's Jacket,Video,XXL,Yellow,Mobile,video-prospecting,,,,1,45055,1,1,985,503
8/27/2020,1,1.82,703,0,224,125.0416829,2441,663,2,General,Women's Clothing,Workwear Pants,Paid Search,L,Blue,Desktop,paidsearch-nonbrand,,,,0,0,0,0,0,0
8/27/2020,1183.967921,1901.15,2164,120703,208,0,4716,1832,1.6,General,Women's Clothing,Beanie Hat,Other,L,Green,Tablet,other,,,,0,0,0,0,0,0
8/28/2020,1,2.24,1322,0,1,0,5858,1147,1.4,General,Outerwear,Women's Boots,Social Media,XXL,White,Mobile,paidsocial-prospecting,,,,0,0,0,0,0,0
8/28/2020,45.35904731,102.5,760,0,1,54.41718748,4010,680,1.6,General,Accessories,Beanie Hat,Paid Search,XL,Blue,Mobile,paidsearch-retailpmax,,,,0,0,0,0,0,0
8/28/2020,1,3.06,2418,0,1,0,11202,2072,1.8,General,Accessories,Women's Boots,Display,L,Yellow,Desktop,display-prospecting,,,,0,0,0,0,0,0
8/28/2020,815.3069748,2436,2454,40251,256,98.54131939,11779,2334,2.4,General,Accessories,Women's Boots,Email,XXL,White,Mobile,affiliates,,,,0,0,0,0,0,0
8/29/2020,2.090455281,5.96,654,116671,547,0,3687,619,1.4,General,Accessories,Beanie Hat,Email,M,Blue,Mobile,affiliates,,,,0,0,0,0,0,0
8/29/2020,1,1.51,1258,79640,468,0,3239,1010,2.3,General,Accessories,Hooded Sweatshirt,Other,XXL,Yellow,Tablet,other,,,,0,0,0,0,0,0
8/29/2020,1,2.75,1020,0,608,332.9176119,5689,1004,1,General,Women's Clothing,Workwear Pants,Email,XXL,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
8/29/2020,1262.200013,2843.16,973,0,1,196.0229463,5270,846,2.5,General,Accessories,Hooded Sweatshirt,Social Media,XXL,Green,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
8/29/2020,1,2.3,2417,30884,777,166.7075628,13418,2218,2.6,General,Outerwear,Workwear Pants,Display,XXL,White,Mobile,display-prospecting,,,,0,0,0,0,0,0
8/29/2020,1,2.71,1293,0,1,0,7186,1250,1.6,General,Outerwear,Women's Boots,Paid Search,S,White,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
8/29/2020,637.6761981,1588.86,1617,36334,225,126.7925291,4153,1601,1.6,General,Men's Clothing,Men's Jacket,Email,XL,Red,Tablet,affiliates,,,,0,0,0,0,0,0
8/29/2020,221.6135531,583.14,2431,0,1,426.7327091,13578,1972,1.3,General,Accessories,Women's Boots,Other,XXL,Red,Tablet,other,,,,0,0,0,0,0,0
8/30/2020,1,1.85,1252,69647,1,333.0836494,5479,1044,1.7,General,Accessories,Workwear Pants,Video,XXL,Blue,Mobile,video-prospecting,,,,1,1,1,1,1,332
8/30/2020,1,3.16,2177,12990,1,206.8760048,5448,1977,1.4,General,Accessories,Denim Jeans,Video,XXL,Green,Tablet,video-prospecting,,,,1,65767,1,1,1,1247
8/30/2020,411.8368465,1005.23,874,0,569,20.70844202,4020,731,1.3,General,Women's Clothing,Workwear Pants,Paid Search,S,Green,Mobile,paidsearch-retailpmax,,,,0,0,0,0,0,0
8/30/2020,1,1.55,1097,23004,1,794.5748779,2474,1016,2.9,General,Men's Clothing,Women's Boots,Email,M,Red,Desktop,affiliates,,,,0,0,0,0,0,0
8/30/2020,1,1.96,1522,0,1,0,3762,1224,1.5,General,Accessories,Hooded Sweatshirt,Paid Search,L,Yellow,Mobile,paidsearch-retailpmax,,,,0,0,0,0,0,0
8/30/2020,1274.196275,2795.03,1891,0,1511,0,7362,1519,2.3,General,Accessories,Beanie Hat,Display,XL,Green,Desktop,display-prospecting,,,,0,0,0,0,0,0
8/30/2020,234.0688823,386.37,2361,68410,466,333.1461872,10641,1913,2.7,General,Accessories,Denim Jeans,Email,XL,Black,Mobile,affiliates,,,,0,0,0,0,0,0
8/30/2020,1,3.28,753,4354,1,229.5888802,2325,645,2.6,General,Outerwear,Women's Boots,Social Media,XL,Black,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
8/30/2020,349.3405168,540.79,538,35195,225,0,2561,450,1.8,General,Outerwear,Hooded Sweatshirt,Other,S,Yellow,Mobile,other,,,,0,0,0,0,0,0
8/30/2020,1,2.28,1494,0,1,0,3615,1282,1.5,General,Men's Clothing,Workwear Pants,Video,M,White,Desktop,video-branding,,,,1,1,1,368,690,1210
8/30/2020,507.5869887,1502.78,1893,39136,1,0,7772,1687,1.8,General,Men's Clothing,Women's Boots,Email,L,Yellow,Desktop,affiliates,,,,0,0,0,0,0,0
8/30/2020,1,3.22,1350,0,1,364.0805319,4617,1290,2.9,General,Accessories,Denim Jeans,Video,L,White,Tablet,video-prospecting,,,,1,39259,1,1,529,615
8/30/2020,1236.30655,1954.45,2357,0,1,100.6858737,12909,2175,2.8,General,Accessories,Women's Boots,Social Media,M,Yellow,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
8/30/2020,1,3.36,1471,46231,1,547.0157646,6259,1406,2.8,General,Women's Clothing,Hooded Sweatshirt,Video,S,Black,Tablet,video-branding,,,,622.9268926,129443,1267,1,524,606
8/31/2020,132.2864336,407.71,1128,152480,135,191.2529721,6534,1043,2,General,Accessories,Denim Jeans,Display,XL,Red,Desktop,display-retargeting,,,,0,0,0,0,0,0
8/31/2020,1,2.63,2407,6918,122,91.85040658,7228,2204,2.3,General,Women's Clothing,Hooded Sweatshirt,Other,S,Yellow,Desktop,other,,,,0,0,0,0,0,0
8/31/2020,566.0964743,921.5,2140,0,1,180.1546836,6599,2128,2.7,General,Outerwear,Women's Boots,Display,M,Blue,Mobile,display-prospecting,,,,0,0,0,0,0,0
8/31/2020,1,2.5,740,0,1,290.8193985,2121,676,2.9,General,Accessories,Workwear Pants,Other,S,Black,Desktop,other,,,,0,0,0,0,0,0
8/31/2020,1,1.55,540,433,1,0,1436,517,2.5,General,Outerwear,Hooded Sweatshirt,Other,XL,Green,Desktop,other,,,,0,0,0,0,0,0
8/31/2020,1724.357302,2834.45,2325,0,713,294.0863765,4951,2081,2.7,General,Accessories,Denim Jeans,Email,M,Yellow,Desktop,affiliates,,,,0,0,0,0,0,0
8/31/2020,1,2.56,1960,0,1,0,7323,1609,1.6,General,Outerwear,Workwear Pants,Paid Search,XL,White,Mobile,paidsearch-nonbrand,,,,0,0,0,0,0,0
8/31/2020,1,2.09,2237,13935,1018,0,6647,2018,1.4,General,Men's Clothing,Women's Boots,Other,L,Red,Desktop,other,,,,0,0,0,0,0,0
8/31/2020,1,2.96,901,75502,1333,0,2077,760,1.2,General,Women's Clothing,Beanie Hat,Video,XL,White,Desktop,video-prospecting,,,,152.303851,42401,522,199,1,1216
8/31/2020,253.3596432,555.99,1448,13067,1,0,4662,1375,1,General,Women's Clothing,Women's Boots,Paid Search,S,Black,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
8/31/2020,1,3.22,568,0,582,0,2450,496,2,General,Women's Clothing,Denim Jeans,Video,L,Red,Desktop,video-branding,,,,439.0150242,1,653,1,1,960
9/1/2020,1,2.55,1094,358,1,536.8382597,4686,1046,2.9,General,Men's Clothing,Men's Jacket,Email,M,Red,Tablet,affiliates,,,,0,0,0,0,0,0
9/1/2020,1,2.63,2492,112564,1,159.3035578,10022,2200,2.7,General,Women's Clothing,Hooded Sweatshirt,Paid Search,XL,Blue,Tablet,paidsearch-brand,,,,0,0,0,0,0,0
9/1/2020,1,2.92,1495,0,922,0,3385,1234,2.3,General,Accessories,Hooded Sweatshirt,Video,L,Yellow,Desktop,video-prospecting,,,,1,1,1,1,212,288
9/1/2020,1,1.64,856,0,644,0,2506,779,2.6,General,Women's Clothing,Women's Boots,Video,L,Red,Desktop,video-prospecting,,,,1,55412,147,1,1135,1345
9/1/2020,716.6445971,2462.89,2844,0,1,0,11336,2538,1.7,General,Men's Clothing,Beanie Hat,Other,S,Green,Tablet,other,,,,0,0,0,0,0,0
9/1/2020,491.3902002,1433.79,1766,0,611,200.2776263,3766,1683,1.8,General,Men's Clothing,Denim Jeans,Paid Search,XL,Blue,Desktop,paidsearch-retail,,,,0,0,0,0,0,0
9/1/2020,1,3.15,1397,31839,1,113.1665223,6257,1175,1.8,General,Women's Clothing,Beanie Hat,Display,XL,Green,Desktop,display-retargeting,,,,0,0,0,0,0,0
9/1/2020,1,3.08,2953,0,332,0,7224,2535,2.5,General,Accessories,Beanie Hat,Video,L,Red,Tablet,video-prospecting,,,,817.5800955,72198,1,1,1655,1
9/1/2020,1,1.99,1903,0,1,0,11118,1830,1.8,General,Outerwear,Women's Boots,Video,XXL,Red,Desktop,video-branding,,,,1,1,744,506,1,1195
9/1/2020,751.9231193,1758.76,2041,10296,1,0,5509,1786,2,General,Women's Clothing,Men's Jacket,Display,XL,Red,Tablet,display-prospecting,,,,0,0,0,0,0,0
9/1/2020,669.9623186,1349.47,961,0,1,0,2240,785,2.5,General,Women's Clothing,Women's Boots,Social Media,XL,Yellow,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
9/1/2020,1,2,1856,0,1,143.7311655,6893,1612,1.9,General,Outerwear,Denim Jeans,Social Media,L,Green,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
9/1/2020,898.6121866,1619.83,907,0,1,0,3297,790,2,General,Outerwear,Men's Jacket,Other,L,Yellow,Mobile,other,,,,0,0,0,0,0,0
9/1/2020,145.7630582,279.33,1493,4384,1107,0,6749,1237,1.9,General,Accessories,Men's Jacket,Other,L,Black,Desktop,other,,,,0,0,0,0,0,0
9/1/2020,1,3.15,1150,0,420,0,2521,937,2.7,General,Accessories,Women's Boots,Video,M,Yellow,Desktop,video-prospecting,,,,1,1,1,1531,1210,1
9/1/2020,1,2.07,2042,0,532,196.1812022,8714,2036,1.8,General,Outerwear,Men's Jacket,Paid Search,M,Blue,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
9/1/2020,1,1.9,2384,27519,244,72.10293742,14271,2212,1,General,Women's Clothing,Hooded Sweatshirt,Email,S,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
9/2/2020,388.9185319,816.61,1868,14045,1,0,7122,1722,1.8,General,Men's Clothing,Hooded Sweatshirt,Social Media,S,Black,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
9/2/2020,114.5077132,373.78,676,0,1198,0,1914,594,3,General,Accessories,Beanie Hat,Video,M,Black,Desktop,video-branding,,,,241.4652926,21670,1,82,1,1
9/2/2020,1452.527798,2405.32,2982,54620,1,0,14382,2607,1.4,General,Outerwear,Beanie Hat,Social Media,M,White,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
9/2/2020,1,2.93,679,0,1,491.3881301,3452,569,2.5,General,Accessories,Workwear Pants,Video,XL,Black,Tablet,video-prospecting,,,,658.1360691,1,640,1,1165,1269
9/2/2020,329.4164067,1021.39,1123,0,437,0,2435,1029,2.5,General,Accessories,Workwear Pants,Other,XL,Yellow,Mobile,other,,,,0,0,0,0,0,0
9/2/2020,1,3.26,1500,120586,1093,0,3829,1496,1.6,General,Accessories,Beanie Hat,Video,L,White,Mobile,video-prospecting,,,,2.707525595,18511,1,836,1331,821
9/2/2020,1,3.35,1377,0,498,0,7374,1298,1.7,General,Men's Clothing,Men's Jacket,Social Media,XL,Red,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
9/2/2020,645.070879,2066.32,2698,63401,719,0,9980,2370,2.9,General,Accessories,Women's Boots,Video,L,Blue,Mobile,video-prospecting,,,,813.1093968,20733,1,1192,1,1
9/2/2020,1,1.75,1162,0,1,0,5082,1025,2.9,General,Outerwear,Beanie Hat,Other,M,Red,Desktop,other,,,,0,0,0,0,0,0
9/2/2020,2174.701378,5877.05,2141,41153,510,0,9452,1743,2.1,General,Men's Clothing,Beanie Hat,Display,M,Green,Desktop,display-retargeting,,,,0,0,0,0,0,0
9/2/2020,1,3.12,2243,0,563,216.0203062,10896,1937,1.5,General,Accessories,Women's Boots,Other,M,Yellow,Desktop,other,,,,0,0,0,0,0,0
9/2/2020,635.9469289,1077.56,647,29739,1,41.94685497,2497,587,2.5,General,Women's Clothing,Men's Jacket,Display,XXL,Red,Tablet,display-retargeting,,,,0,0,0,0,0,0
9/2/2020,8.65859109,13.75,2491,6776,1,0,6875,2375,2.2,General,Accessories,Men's Jacket,Other,XL,Red,Tablet,other,,,,0,0,0,0,0,0
9/2/2020,965.1323275,1957.33,835,0,1,825.8850744,3971,761,2.7,General,Accessories,Denim Jeans,Social Media,M,Blue,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
9/2/2020,1,1.72,2367,146278,1,0,6144,2202,2.9,General,Men's Clothing,Workwear Pants,Other,L,Yellow,Tablet,other,,,,0,0,0,0,0,0
9/2/2020,1,3.05,1435,0,48,191.9398555,4686,1419,1.1,General,Accessories,Hooded Sweatshirt,Social Media,M,Red,Tablet,paidsocial-prospecting,,,,0,0,0,0,0,0
9/2/2020,1,1.55,1159,0,935,0,5243,1005,2.9,General,Men's Clothing,Hooded Sweatshirt,Other,S,Red,Desktop,other,,,,0,0,0,0,0,0
9/2/2020,1234.297143,3672.68,2716,48371,1,0,7355,2400,1.6,General,Accessories,Beanie Hat,Social Media,S,Red,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
9/2/2020,98.83743657,209.18,2672,0,39,0,8050,2158,1.5,General,Men's Clothing,Beanie Hat,Other,XL,Black,Tablet,other,,,,0,0,0,0,0,0
9/2/2020,1,3.21,1479,0,385,59.49941796,7274,1261,1.9,General,Women's Clothing,Men's Jacket,Other,S,Yellow,Desktop,other,,,,0,0,0,0,0,0
9/2/2020,1,2.78,752,0,1207,73.86500579,1601,663,1.2,General,Women's Clothing,Denim Jeans,Video,XXL,Yellow,Desktop,video-branding,,,,1,86168,664,1,84,233
9/2/2020,1,2.84,2749,0,1039,193.479491,13056,2408,2.1,General,Women's Clothing,Beanie Hat,Video,XXL,Yellow,Desktop,video-prospecting,,,,1259.575328,1764,1,89,1249,612
